Stim,Day,Date,Video,Arena,Sex,Mark,Session,Camera,Tank,Group,Fish_ID,Notes,tot_dist,mean_speed,mean_dist_05,tot_dist_05,freeze_mean,freeze_dur,zone_510_dur,zone_05_dur,zone_2025_dur,zone_1520_dur,zone_3035_dur,zone_1015_dur,zone_3540_dur,zone_2530_dur,zone_near_dur,zone_middle_dur,zone_far_dur,arena_dur,moving_dur
Aggression,Thursday,NA,W,7,female,Gre.Bro,3,2,HA_T3,Treatment,a7296,NA,5.92416,0.0329128,10.8858,24493,179.995,179.995,0,0,0,0,0,179.995,0,0,179.995,0,0,179.995,0
Aggression,Thursday,NA,X,8,female,Ora.Pin,3,2,HA_T3,Treatment,a7556,NA,835.776,4.64332,6.97632,15696.7,16.0796,16.0796,13.5997,146.956,3.19992,3.19992,4.1599,4.87988,1.27997,2.71993,164.076,8.55979,7.35982,179.995,146.236
Aggression,Thursday,NA,R,2,male,Yel.Pin,4,1,HA_T3,Treatment,a6996,NA,908.504,5.04737,25.4116,57176.2,1.67996,5.03987,9.11977,29.9193,6.31984,4.79988,34.7191,4.63988,80.558,9.67976,42.2389,15.3596,122.157,179.995,151.996
Aggression,Thursday,NA,W,7,female,Gre.Gre,4,2,HA_T3,Treatment,a7019,NA,1017.08,5.65058,8.3064,18689.4,-,0,33.9192,105.997,6.31984,8.31979,7.9198,11.5197,0.959976,5.03987,148.236,19.8395,11.9197,179.995,170.476
Aggression,Thursday,NA,X,8,male,Pin.Pur,4,2,HA_T3,Treatment,a6842,NA,1304.95,7.24993,14.3493,32286,-,0,27.2793,41.679,17.6796,23.3594,19.6795,29.1993,0,21.1195,90.3977,55.3586,34.2391,179.995,169.676
Aggression,Thursday,NA,R,2,female,Pur.Gre,5,1,HA_T3,Treatment,a7160,NA,1335.06,7.4172,6.70582,15088.1,8.00E-02,0.079998,13.5197,147.116,1.75996,1.51996,5.19987,2.07995,6.23984,2.07995,161.996,4.63988,12.8797,179.995,162.716
Aggression,Thursday,NA,W,7,male,Red.Bro,5,2,HA_T3,Treatment,a7045,NA,1412.28,7.84622,15.051,33864.7,-,0,37.2791,41.119,15.7596,16.9596,21.6795,24.7994,6.07985,16.3196,95.6776,45.8389,38.479,179.995,177.036
Aggression,Thursday,NA,X,8,male,Bla.Whi,5,2,HA_T3,Treatment,a7139,NA,1441.74,8.00984,11.6786,26276.9,42.7189,42.7189,27.7593,48.6388,10.3997,12.0797,7.03982,62.0784,0,11.9997,89.6778,75.0381,15.2796,179.995,131.677
Aggression,Thursday,NA,R,2,male,Ora.Gre,6,1,HA_C4,Control,a7492,NA,973.64,5.40925,7.63718,17183.7,7.78647,23.3594,21.2795,132.157,3.9999,5.43986,4.23989,10.1597,0.319992,2.39994,160.476,13.3597,6.15985,179.995,132.317
Aggression,Thursday,NA,W,7,male,Pin.Blu,6,2,HA_C4,Control,a7696,NA,1255,6.98482,10.499,23591.4,6.57984,26.3193,30.6392,101.517,4.95988,4.63988,7.51981,10.4797,14.1596,6.07985,139.996,14.6396,25.2794,179.995,141.276
Aggression,Thursday,NA,X,8,female,Bro._,6,2,HA_C4,Control,a7367,NA,1268.13,7.04536,6.27146,14110.8,-,0,30.6392,135.117,1.67996,2.71993,1.75996,6.47984,0.479988,1.11997,171.196,5.75986,3.03992,179.995,174.396
Aggression,Thursday,NA,R,2,female,Bro.Whi,7,1,HA_C4,Control,a7438,NA,753.748,4.1876,21.413,48179.3,31.3859,94.1576,8.0798,42.0789,5.43986,4.79988,107.437,4.79988,0.559986,6.79983,53.1987,14.2396,112.557,179.995,75.3581
Aggression,Thursday,NA,W,7,female,_.Ora,7,2,HA_C4,Control,a7059,NA,1158.04,6.43369,10.1993,22948.5,3.09992,12.3997,19.8395,117.677,3.9199,4.23989,14.7996,6.15985,8.47979,4.87988,142.076,11.1997,26.7193,179.995,141.436
Aggression,Thursday,NA,X,8,female,_.Gre,7,2,HA_C4,Control,a7020,NA,385.537,2.14193,7.30693,16440.6,16.8636,84.3179,86.7978,92.3977,0,0,0,0.79998,0,0,179.995,0,0,179.995,68.5583
Aggression,Thursday,NA,R,2,female,Pur._,8,1,HA_C4,Control,a6930,NA,802.705,4.45959,4.96721,11176.2,0.995531,8.95978,7.67981,166.476,0.479988,0.959976,0.879978,2.63993,0.39999,0.479988,175.996,2.39994,1.59996,179.995,124.477
Aggression,Thursday,NA,W,7,male,Gre.Pur,8,2,HA_T4,Treatment,a7297,NA,195.14,1.08414,12.2525,27568.1,24.3327,145.996,28.7993,12.4797,0.639984,57.6786,0,80.398,0,0,118.717,61.2785,0,179.995,27.1193
Aggression,Thursday,NA,X,8,male,Gre.Gre,8,2,HA_T4,Treatment,a6869,NA,73.114,0.406199,8.30802,18693,164.556,164.556,110.557,13.9197,0,0,0,55.5186,0,0,179.995,0,0,179.995,12.3997
Aggression,Thursday,NA,R,2,female,Bro.Ora,9,1,HA_T4,Treatment,a7439,NA,456.701,2.53729,4.92751,11086.9,9.18522,101.037,2.63993,164.956,2.47994,1.75996,2.47994,2.39994,0,3.27992,169.036,6.23984,4.71988,179.995,50.9587
Aggression,Thursday,NA,W,7,male,Whi.Ora,9,2,HA_T4,Treatment,a7646,NA,1487.02,8.26142,7.75154,17441,-,0,48.5588,85.4379,4.87988,9.51976,2.15995,24.4794,1.19997,3.75991,150.876,23.4394,5.67986,179.995,176.876
Aggression,Thursday,NA,X,8,male,Blu.Bla,9,2,HA_T4,Treatment,a6891,NA,1311.19,7.2846,14.9881,33723.3,21.1195,42.2389,25.7594,41.599,63.3584,12.2397,10.4797,15.3596,0,11.1997,77.7581,84.1579,18.0795,179.995,127.677
Aggression,Thursday,NA,R,2,male,Gre.Bro,10,1,HA_T4,Treatment,a7018,NA,1622.04,9.01157,14.1953,31939.5,0.373324,1.11997,39.279,29.6793,21.8395,25.5994,13.4397,30.8792,0,19.2795,88.8778,65.4384,25.6794,179.995,167.036
Aggression,Thursday,NA,W,7,male,Bla.Pin,10,2,HA_T4,Treatment,a7138,NA,1894.12,10.5231,17.7924,40032.9,-,0,32.3192,16.6396,20.8795,20.0795,33.5992,24.4794,1.91995,30.0792,66.3983,56.6386,56.9586,179.995,178.956
Aggression,Thursday,NA,X,8,female,Ora.Gre,10,2,HA_T4,Treatment,a7061,NA,1032.93,5.73865,8.63915,19438.1,2.21328,19.9195,10.7997,137.277,4.87988,3.9199,11.0397,4.63988,2.55994,4.87988,151.276,12.2397,16.4796,179.995,131.997
Aggression,Friday,NA,R,2,male,Pur.Yel,1,1,HA_C1,Control,a7272,NA,1758.61,9.77028,11.8211,26597.4,-,0,28.5593,74.7981,13.3597,13.5197,17.5196,16.1596,3.19992,12.8797,114.397,36.8791,28.7193,179.995,168.316
Aggression,Friday,NA,W,7,female,Red.Red,1,2,HA_C1,Control,a6899,NA,1683.67,9.35397,11.81,26572.6,-,0,49.5188,54.3186,9.83975,13.9996,16.3196,22.7994,3.19992,9.99975,119.517,34.1591,26.3193,179.995,178.476
Aggression,Friday,NA,X,8,male,Red.Yel,1,2,HA_C1,Control,a7563,NA,454.074,2.52269,5.21943,11743.7,42.5589,127.677,10.7997,150.876,2.87993,2.55994,3.27992,7.27982,0.079998,2.23994,167.196,7.9998,4.79988,179.995,45.8389
Aggression,Friday,NA,R,2,male,Gre.Yel,2,1,HA_C1,Control,a6859,NA,1177.38,6.54118,8.12338,18277.6,1.25711,8.79978,42.1589,103.437,6.15985,7.19982,4.0799,10.9597,0.239994,5.75986,152.556,19.3595,8.0798,179.995,137.597
Aggression,Friday,NA,W,7,male,Whi.Blu,2,2,HA_C1,Control,a7179,NA,1298.79,7.21567,13.8436,31148.1,-,0,33.1192,62.9584,12.5597,11.9197,24.8794,15.6796,4.1599,14.7196,107.677,33.5192,38.719,179.995,175.516
Aggression,Friday,NA,X,8,female,Whi.Pur,2,2,HA_C1,Control,a7376,NA,1226.6,6.83281,7.38563,16588.1,20.0795,20.0795,24.9594,124.077,4.79988,4.39989,5.11987,9.59976,0.319992,6.07985,155.516,14.4796,9.35977,179.995,150.236
Aggression,Friday,NA,R,2,male,Ora.Bro,3,1,HA_C1,Control,a7152,NA,1525.08,8.48795,13.8297,31075.3,13.8397,27.6793,29.3593,82.7979,5.27987,3.9999,10.8797,5.59986,33.6792,7.9998,115.837,13.5197,50.2387,179.995,140.556
Aggression,Friday,NA,W,7,male,Pin.Bro,3,2,HA_T1,Treatment,a7191,NA,886.383,4.92447,9.9182,22316,2.94393,14.7196,41.759,63.5184,7.43981,9.35977,3.11992,47.4388,1.43996,5.91985,141.036,31.4392,7.51981,179.995,143.756
Aggression,Friday,NA,X,8,male,Gre.Bro,3,2,HA_T1,Treatment,a7683,NA,433.559,2.40872,26.1194,58768.5,14.8796,119.037,3.75991,7.59981,5.03987,2.87993,130.317,2.79993,1.27997,26.3193,13.1997,10.9597,155.836,179.995,42.0789
Aggression,Friday,NA,R,2,female,Red.Pin,4,1,HA_T1,Treatment,a6894,NA,742.617,4.12576,4.59178,10331.5,14.973,89.8378,8.1598,171.036,0,0,0,0.79998,0,0,179.995,0,0,179.995,78.718
Aggression,Friday,NA,W,7,female,Bla.Pur,4,2,HA_T1,Treatment,a6925,NA,786.936,4.37198,12.2826,27635.9,7.16427,64.4784,29.5193,73.2782,4.47989,3.9199,0.719982,12.6397,0,55.4386,113.437,23.8394,42.7189,179.995,94.0776
Aggression,Friday,NA,X,8,male,Ora._,4,2,HA_T1,Treatment,a7155,NA,1837.29,10.2074,10.5605,23761.2,-,0,46.7188,43.5189,15.4396,24.9594,1.19997,39.119,0,9.03977,117.037,56.3986,6.55984,179.995,177.676
Aggression,Friday,NA,R,2,female,_.Pur,5,1,HA_T1,Treatment,a6825,NA,1221.5,6.78626,16.0959,36215.8,1.11997,4.47989,22.9594,57.7586,13.3597,13.5997,18.9595,12.7997,24.2394,16.3196,88.8778,38.399,52.7187,179.995,160.156
Aggression,Friday,NA,W,7,female,Gre.Gre,5,2,HA_T1,Treatment,a7292,NA,413.327,2.29632,25.3869,57120.6,9.87975,118.557,4.47989,0.39999,30.9592,36.5591,4.31989,4.79988,54.0786,44.3989,7.9998,76.4781,95.5176,179.995,44.6389
Aggression,Friday,NA,X,8,female,Bro.Bro,5,2,HA_T1,Treatment,a7662,NA,1636.18,9.09009,7.38493,16616.1,-,0,11.2797,141.516,2.55994,2.87993,7.67981,4.0799,5.91985,3.9199,155.756,7.59981,16.4796,179.995,173.516
Aggression,Friday,NA,R,2,male,Ora.Pin,6,1,HA_C2,Control,a7408,NA,1639.61,9.11726,9.31102,20940.5,-,0,31.5192,100.157,6.95983,8.95978,10.3997,13.6797,2.23994,5.75986,141.036,21.8395,16.7996,179.995,170.556
Aggression,Friday,NA,W,7,male,Red.Bro,6,2,HA_C2,Control,a7474,NA,990.836,5.50478,31.3515,70540.9,-,0,1.03997,0.79998,1.51996,0.639984,139.437,0.719982,23.0394,12.7997,2.39994,4.23989,173.356,179.995,168.716
Aggression,Friday,NA,X,8,female,Pin.Bro,6,2,HA_C2,Control,a7284,NA,1194.43,6.6359,9.04536,20352.1,2.47994,4.95988,32.0792,106.717,3.8399,7.03982,9.91975,13.0397,2.63993,4.71988,148.556,15.5196,15.9196,179.995,160.396
Aggression,Friday,NA,R,2,male,Ora.Bro,7,1,HA_C2,Control,a6967,NA,1257.37,6.98558,7.32927,16490.9,3.03992,6.07985,22.4794,127.437,5.11987,5.75986,3.75991,11.0397,0,4.39989,157.836,15.2796,6.71983,179.995,154.956
Aggression,Friday,NA,W,7,male,Pur.Blu,7,2,HA_C2,Control,a7163,NA,932.048,5.17817,6.89011,15502.7,12.6264,75.7581,10.0797,153.116,1.75996,1.59996,7.43981,2.79993,1.03997,2.15995,165.116,4.95988,9.91975,179.995,86.7178
Aggression,Friday,NA,X,8,male,Gre.Gre,7,2,HA_C2,Control,a7688,NA,979.385,5.44117,10.0213,22547.8,7.19982,28.7993,24.8794,121.757,5.75986,6.55984,6.71983,8.39979,0.479988,5.43986,153.036,15.6796,11.2797,179.995,122.077
Aggression,Friday,NA,R,2,female,Ora.Ora,8,1,HA_C2,Control,a7486,NA,691.447,3.84147,12.6864,28544.5,36.4791,109.437,6.39984,116.477,3.27992,3.11992,14.6396,3.75991,26.3993,5.91985,125.437,8.87978,45.6789,179.995,62.5584
Aggression,Friday,NA,W,7,male,Pin._,8,2,HA_T2,Treatment,a7054,NA,691.977,3.84441,11.6844,26290,7.43981,29.7593,16.8796,98.5575,11.1197,8.87978,15.9196,11.6797,3.19992,13.7597,123.037,29.6793,27.2793,179.995,114.477
Aggression,Friday,NA,X,8,male,Whi.Pin,8,2,HA_T2,Treatment,a7375,NA,503.007,2.79455,8.76437,19719.8,10.3697,82.9579,88.3178,65.8384,2.63993,2.39994,2.71993,2.47994,12.2397,3.35992,155.756,6.79983,17.4396,179.995,61.6785
Aggression,Friday,NA,R,2,male,Bro.Gre,9,1,HA_T2,Treatment,a7724,NA,1665.62,9.2537,11.6675,26251.8,-,0,35.8391,71.2782,10.9597,11.5197,15.9996,19.2795,3.51991,11.5997,120.637,32.3192,27.0393,179.995,178.236
Aggression,Friday,NA,W,7,male,Gre.Whi,9,2,HA_T2,Treatment,a6833,NA,284.196,1.57891,9.946,22378.5,42.1056,126.317,147.996,10.2397,5.67986,5.35987,0,7.51981,0,3.19992,163.596,14.4796,1.91995,179.995,42.8789
Aggression,Friday,NA,X,8,male,Blu.Bla,9,2,HA_T2,Treatment,a7461,NA,954.491,5.30286,9.65412,21721.8,0.306659,1.83995,26.3993,105.837,6.87983,8.1598,8.47979,14.1596,3.19992,6.87983,141.596,21.5995,16.7996,179.995,152.076
Aggression,Friday,NA,R,2,female,Red.Ora,10,1,HA_T2,Treatment,a7089,NA,1361.56,7.56439,13.6748,30768.3,-,0,27.6793,50.5587,16.9596,18.8795,18.1595,25.9993,10.0797,11.6797,95.1976,48.8788,35.9191,179.995,174.396
Aggression,Friday,NA,W,7,female,Yel.Gre,10,2,HA_T2,Treatment,a8067,NA,1590.26,8.835,13.9174,31314.1,1.67996,1.67996,20.1595,73.2782,11.4397,10.3997,29.1993,13.1997,5.11987,17.1996,102.557,30.3992,47.0388,179.995,170.156
Aggression,Friday,NA,X,8,female,Blu.Ora,10,2,HA_T2,Treatment,a6883,NA,1055.45,5.86377,7.09033,15953.2,0.213328,1.27997,11.9997,148.156,4.0799,3.11992,3.9999,4.63988,0.479988,3.51991,163.436,9.75976,6.79983,179.995,147.036
